,address,country,detailedType.subTypology,detailedType.typology,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,newDevelopmentFinished,numPhotos,operation,price,priceByArea,propertyCode,propertyType,province,showAddress,suggestedTexts.subtitle,suggestedTexts.title,thumbnail,url,features
2108,"calle de Ramón Turró, 103",es,motorcycle,garage,2259,Sant Martí,False,,,False,False,False,False,False,41.3953239,2.1968074,Barcelona,La Vila Olímpica del Poblenou,False,,4,rent,30.0,10.0,25152244,garage,Barcelona,True,"La Vila Olímpica del Poblenou, Barcelona","Garaje en calle de Ramón Turró, 103",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/9b/f4/26927996.jpg,https://www.idealista.com/inmueble/25152244/,"['Plaza para moto', '3 m²', 'Cubierta', ' Puerta automática de garaje ']"
2109,"calle de Sant Salvador, 65",es,compactCar,garage,2958,Gràcia,False,,,False,False,True,False,False,41.4076414,2.1545531,Barcelona,Vila de Gràcia,False,,1,rent,99.0,,40333305,garage,Barcelona,True,"Vila de Gràcia, Barcelona","Garaje en calle de Sant Salvador, 65",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/2a/a5/278218838.jpg,https://www.idealista.com/inmueble/40333305/,"['Plaza para coche pequeño', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ']"
2110,"carretera Antiga de València, 43",es,compactCar,garage,7304,Artigas - Llefià,False,,,False,False,False,False,False,41.4383967,2.224609,Badalona,,False,,2,rent,60.0,,36134687,garage,Barcelona,True,"Artigas - Llefià, Badalona","Garaje en carretera Antiga de València, 43",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/48/18/188446158.jpg,https://www.idealista.com/inmueble/36134687/,"['Plaza para coche pequeño', 'Cubierta', ' Puerta automática de garaje ']"
2111,via Gran,es,sedanCar,garage,3065,Sants-Montjuïc,False,,,False,False,False,False,False,41.36961820000001,2.1429963,Barcelona,La Font de la Guatlla,False,,1,rent,95.0,,40149968,garage,Barcelona,False,"La Font de la Guatlla, Barcelona",Garaje en via Gran,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/b1/d6/274825094.jpg,https://www.idealista.com/inmueble/40149968/,"['Plaza para coche grande', ' Puerta automática de garaje ']"
2112,"calle de Còrsega, 109",es,sedanCar,garage,2267,Eixample,False,,,False,False,True,False,False,41.3870597,2.1463482000000003,Barcelona,La Nova Esquerra de l'Eixample,False,,4,rent,110.0,12.0,40065202,garage,Barcelona,True,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en calle de Còrsega, 109",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/90/51/273265372.jpg,https://www.idealista.com/inmueble/40065202/,[]
2113,barrio Vila de Gràcia,es,,garage,2480,Gràcia,False,11g0110,,False,False,,False,False,41.4008515,2.1523413,Barcelona,Vila de Gràcia,False,,4,rent,110.0,,29253957,garage,Barcelona,False,"Vila de Gràcia, Barcelona",Garaje,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/a2/60/133481143.jpg,https://www.idealista.com/inmueble/29253957/,[]
2114,"calle de Frederic Mompou, 13",es,carAndMotorcycle,garage,2339,Sant Martí,False,,,False,False,False,False,False,41.3915629,2.2000931,Barcelona,La Vila Olímpica del Poblenou,False,,3,rent,90.0,8.0,40000676,garage,Barcelona,True,"La Vila Olímpica del Poblenou, Barcelona","Garaje en calle de Frederic Mompou, 13",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/46/61/79/271497649.jpg,https://www.idealista.com/inmueble/40000676/,[]
2115,"avenida Can Marcet, 14",es,sedanCar,garage,5863,Horta Guinardó,False,,,False,False,False,False,False,41.43484820000001,2.1500583,Barcelona,La Vall d'Hebron - La Clota,False,,5,rent,85.0,,28129000,garage,Barcelona,True,"La Vall d'Hebron - La Clota, Barcelona","Garaje en avenida Can Marcet, 14",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/3b/5d/48760185.jpg,https://www.idealista.com/inmueble/28129000/,"['Plaza para coche grande', 'Cubierta', ' Puerta automática de garaje ']"
2116,"calle del Torrent, 41",es,sedanCar,garage,12376,Centre-Cordelles,False,,,False,False,False,False,False,41.4931146,2.1375506,Cerdanyola del Vallès,,False,,3,rent,80.0,,39844038,garage,Barcelona,True,"Centre-Cordelles, Cerdanyola del Vallès","Garaje en calle del Torrent, 41",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/f2/15/267823660.jpg,https://www.idealista.com/inmueble/39844038/,"['Plaza para coche grande', 'Cubierta', ' Puerta automática de garaje ']"
2117,"calle dels caponata, 2",es,sedanCar,garage,4405,Sarrià-Sant Gervasi,False,,,False,False,False,False,False,41.3962555,2.1227177000000004,Barcelona,Sarrià,False,,3,rent,90.0,,33764760,garage,Barcelona,True,"Sarrià, Barcelona","Garaje en calle dels caponata, 2",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/3e/5c/70/152103594.jpg,https://www.idealista.com/inmueble/33764760/,"['Plaza para coche grande', 'Cubierta', ' Puerta automática de garaje ']"
2118,"calle de Josep Estivill, 11",es,motorcycle,garage,3671,Sant Andreu,False,,,False,False,False,False,False,41.4167339,2.1860372000000003,Barcelona,Navas,False,,3,rent,30.0,,35002472,garage,Barcelona,True,"Navas, Barcelona","Garaje en calle de Josep Estivill, 11",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/5a/85/173106875.jpg,https://www.idealista.com/inmueble/35002472/,"['Plaza para moto', 'Cubierta', ' Puerta automática de garaje ']"
2119,"paseo Valldaura, 192",es,motorcycle,garage,5931,Nou Barris,False,,,False,False,False,False,False,41.43841,2.17079,Barcelona,La Guineueta,False,,2,rent,30.0,,29066234,garage,Barcelona,True,"La Guineueta, Barcelona","Garaje en paseo Valldaura, 192",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/6e/41/80826565.jpg,https://www.idealista.com/inmueble/29066234/,"['Plaza para moto', 'Cubierta', ' Puerta automática de garaje ', ' Alarma ', ' Cámaras de seguridad ']"
2120,"calle de Luis Antúnez, 13",es,compactCar,garage,2115,Gràcia,False,,,False,False,False,False,False,41.3980734,2.1548505,Barcelona,Vila de Gràcia,False,,3,rent,100.0,13.0,39577736,garage,Barcelona,True,"Vila de Gràcia, Barcelona","Garaje en calle de Luis Antúnez, 13",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/3d/64/8d/262527137.jpg,https://www.idealista.com/inmueble/39577736/,"['Plaza para coche pequeño', '8 m²', 'Cubierta', ' Puerta automática de garaje ']"
2121,barrio La Bordeta,es,sedanCar,garage,2951,Sants-Montjuïc,False,S-741,,False,False,False,False,False,41.3712377,2.1432356,Barcelona,La Bordeta,False,,3,rent,95.0,8.0,39425399,garage,Barcelona,False,"La Bordeta, Barcelona",Garaje,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/d7/c3/259680156.jpg,https://www.idealista.com/inmueble/39425399/,"['Plaza para coche grande', '12 m²']"
2122,plaza del Sol s/n,es,compactCar,garage,2309,Gràcia,False,,,False,False,False,False,False,41.40166,2.1566901,Barcelona,Vila de Gràcia,False,,3,rent,130.0,,39316653,garage,Barcelona,True,"Vila de Gràcia, Barcelona",Garaje en plaza del Sol s/n,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/90/18/e0/573643305.jpg,https://www.idealista.com/inmueble/39316653/,"['Plaza para coche pequeño', 'Cubierta', ' Cámaras de seguridad ', ' Personal de seguridad ']"
2123,"calle d'armenteres, 25",es,motorcycle,garage,10766,,False,,,False,False,True,False,False,41.3779983,2.0446944,Sant Feliu de Llobregat,,False,,3,rent,20.0,,34573004,garage,Barcelona,True,Sant Feliu de Llobregat,"Garaje en calle d'armenteres, 25",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/d8/15/166272065.jpg,https://www.idealista.com/inmueble/34573004/,"['Plaza para moto', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ']"
2124,"ronda del Guinardó, 55",es,motorcycle,garage,3117,Horta Guinardó,False,,,False,False,False,False,False,41.41288400000001,2.1683402000000003,Barcelona,El Baix Guinardó,False,,5,rent,25.0,,39198902,garage,Barcelona,True,"El Baix Guinardó, Barcelona","Garaje en ronda del Guinardó, 55",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/7c/a8/255651055.jpg,https://www.idealista.com/inmueble/39198902/,"['Plaza para moto', 'Cubierta', ' Puerta automática de garaje ']"
2125,"avenida dels vents, 9",es,carAndMotorcycle,garage,9665,Bufalà,False,,,False,False,True,False,False,41.4572254,2.2381008,Badalona,,False,,6,rent,95.0,,34073500,garage,Barcelona,True,"Bufalà, Badalona","Garaje en avenida dels vents, 9",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/6d/8b/157794897.jpg,https://www.idealista.com/inmueble/34073500/,"['Plaza para coche y moto', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Alarma ', ' Cámaras de seguridad ', ' Personal de seguridad ']"
2126,"carretera Reial, 102  b",es,sedanCar,garage,8677,,False,,,False,False,True,False,False,41.3797123,2.0696365,Sant Just Desvern,,False,,3,rent,70.0,,39098802,garage,Barcelona,True,Sant Just Desvern,"Garaje en carretera Reial, 102  b",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/4b/26/253871208.jpg,https://www.idealista.com/inmueble/39098802/,"['Plaza para coche grande', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ']"
2127,"calle la Rambla, 88",es,compactCar,garage,372,Ciutat Vella,False,,,False,False,True,False,False,41.3817707,2.172891,Barcelona,El Gòtic,False,,3,rent,130.0,,26666326,garage,Barcelona,True,"El Gòtic, Barcelona","Garaje en calle la Rambla, 88",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/70/60/45116057.jpg,https://www.idealista.com/inmueble/26666326/,"['Plaza para coche pequeño', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Alarma ', ' Cámaras de seguridad ', ' Personal de seguridad ']"
2128,"calle de la marina, 56",es,carAndMotorcycle,garage,1665,Sant Martí,False,,,False,False,True,False,False,41.3918861,2.1911923,Barcelona,La Vila Olímpica del Poblenou,False,,4,rent,75.0,,34721044,garage,Barcelona,True,"La Vila Olímpica del Poblenou, Barcelona","Garaje en calle de la marina, 56",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/96/be/146282436.jpg,https://www.idealista.com/inmueble/34721044/,[]
2129,"calle d'Anne Frank, 17",es,sedanCar,garage,5401,,False,,,False,False,True,False,False,41.41611,2.22325,Sant Adriá de Besós,,False,,3,rent,80.0,,39023201,garage,Barcelona,True,Sant Adriá de Besós,"Garaje en calle d'Anne Frank, 17",https://img3.idealista.com/blur/WEB_LISTING/270/id.pro.es.image.master/55/c4/83/252393004.jpg,https://www.idealista.com/inmueble/39023201/,"['Plaza para coche grande', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Cámaras de seguridad ']"
2130,"rambla La, 76",es,sedanCar,garage,458,Ciutat Vella,False,,,False,False,True,False,False,41.3809835,2.1736796000000003,Barcelona,El Gòtic,False,,4,rent,120.0,,38980358,garage,Barcelona,True,"El Gòtic, Barcelona","Garaje en rambla La, 76",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/80/13/251506925.jpg,https://www.idealista.com/inmueble/38980358/,"['Plaza para coche grande', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Alarma ', ' Cámaras de seguridad ', ' Personal de seguridad ']"
2131,"calle de Sas, 22",es,motorcycle,garage,6352,Sant Andreu,False,,,False,False,False,False,False,41.43729550000001,2.2043892999999994,Barcelona,El Bon Pastor,False,,1,rent,25.0,,38952352,garage,Barcelona,True,"El Bon Pastor, Barcelona","Garaje en calle de Sas, 22",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/87/04/273653712.jpg,https://www.idealista.com/inmueble/38952352/,"['Plaza para moto', ' Puerta automática de garaje ']"
2132,barrio Sant Gervasi - Galvany,es,,garage,2831,Sarrià-Sant Gervasi,False,11g0419,,False,False,,False,False,41.3976162,2.143844,Barcelona,Sant Gervasi - Galvany,False,,5,rent,120.0,,29253974,garage,Barcelona,False,"Sant Gervasi - Galvany, Barcelona",Garaje,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/65/8d/83180519.jpg,https://www.idealista.com/inmueble/29253974/,[]
2133,"calle Sant Enric, 13 -19",es,sedanCar,garage,12411,Centre,False,,,False,False,True,False,False,41.4960088,2.1565533,Ripollet,,False,,3,rent,65.0,5.0,38472748,garage,Barcelona,True,"Centre, Ripollet","Garaje en calle Sant Enric, 13 -19",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/50/e8/31/237052441.jpg,https://www.idealista.com/inmueble/38472748/,"['Plaza para coche grande', '14 m²', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ']"
2134,"calle d'Eduard Maristany, 25",es,carAndMotorcycle,garage,5298,,False,,,False,False,True,False,False,41.4152898,2.2225598,Sant Adriá de Besós,,False,,6,rent,80.0,,36298132,garage,Barcelona,True,Sant Adriá de Besós,"Garaje en calle d'Eduard Maristany, 25",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/bb/0a/195334353.jpg,https://www.idealista.com/inmueble/36298132/,"['Plaza para coche y moto', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Cámaras de seguridad ']"
2135,"calle d'Eduard Maristany, 25",es,carAndMotorcycle,garage,5298,,False,,,False,False,True,False,False,41.4152898,2.2225598,Sant Adriá de Besós,,False,,5,rent,75.0,,36188957,garage,Barcelona,True,Sant Adriá de Besós,"Garaje en calle d'Eduard Maristany, 25",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/e7/19/193327595.jpg,https://www.idealista.com/inmueble/36188957/,"['Plaza para coche y moto', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Cámaras de seguridad ']"
2136,"calle de València, 511",es,motorcycle,garage,2362,Eixample,False,,,False,False,True,False,False,41.40567520000001,2.1804475,Barcelona,La Sagrada Família,False,,6,rent,30.0,,38068243,garage,Barcelona,True,"La Sagrada Família, Barcelona","Garaje en calle de València, 511",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/fd/eb/231622572.jpg,https://www.idealista.com/inmueble/38068243/,[]
2137,plaza de las Navas s/n sn,es,sedanCar,garage,1701,Sants-Montjuïc,False,,,False,False,False,False,False,41.37428,2.1589847,Barcelona,El Poble Sec - Parc de Montjuïc,False,,3,rent,115.0,,38054272,garage,Barcelona,True,"El Poble Sec - Parc de Montjuïc, Barcelona",Garaje en plaza de las Navas s/n sn,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/c4/19/248824592.jpg,https://www.idealista.com/inmueble/38054272/,"['Plaza para coche grande', 'Cubierta', ' Puerta automática de garaje ']"
2138,"via Augusta, 316",es,carAndMotorcycle,garage,4176,Sarrià-Sant Gervasi,False,,,False,False,False,False,False,41.3981839,2.1264615,Barcelona,Les Tres Torres,False,,3,rent,120.0,,37994458,garage,Barcelona,True,"Les Tres Torres, Barcelona","Garaje en via Augusta, 316",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/ef/0b/c1/228596371.jpg,https://www.idealista.com/inmueble/37994458/,[]
2139,barrio Vila de Gràcia,es,,garage,2735,Gràcia,False,11g0108,,False,False,,False,False,41.4032886,2.1513138,Barcelona,Vila de Gràcia,False,,5,rent,125.0,,32178560,garage,Barcelona,False,"Vila de Gràcia, Barcelona",Garaje,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/bb/05/133481113.jpg,https://www.idealista.com/inmueble/32178560/,[]
2140,"calle del rosselló, 8 -10",es,compactCar,garage,2349,Eixample,False,,,False,False,False,False,False,41.3840624,2.1452689,Barcelona,La Nova Esquerra de l'Eixample,False,,4,rent,65.0,,31927434,garage,Barcelona,True,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en calle del rosselló, 8 -10",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/d0/2d/123987648.jpg,https://www.idealista.com/inmueble/31927434/,"['Plaza para coche pequeño', 'Cubierta', ' Puerta automática de garaje ']"
2141,"calle de Rosa Sensat, 26",es,carAndMotorcycle,garage,2013,Sant Martí,False,,,False,False,False,False,False,41.3914656,2.1959916,Barcelona,La Vila Olímpica del Poblenou,False,,4,rent,78.0,7.0,37695655,garage,Barcelona,True,"La Vila Olímpica del Poblenou, Barcelona","Garaje en calle de Rosa Sensat, 26",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/31/db/253527672.jpg,https://www.idealista.com/inmueble/37695655/,"['Plaza para coche y moto', '12 m²', 'Cubierta', ' Puerta automática de garaje ', ' Cámaras de seguridad ']"
2142,"avenida del Carrilet, 9",es,carAndMotorcycle,garage,3745,Sants-Montjuïc,False,,,False,False,True,False,False,41.3665641,2.1359141,Barcelona,La Bordeta,False,,4,rent,100.0,,35865224,garage,Barcelona,True,"La Bordeta, Barcelona","Garaje en avenida del Carrilet, 9",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/69/24/af/188023919.jpg,https://www.idealista.com/inmueble/35865224/,"['Plaza para coche y moto', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ']"
2143,"paseo de Fabra i Puig, 484",es,sedanCar,garage,6012,Nou Barris,False,,,False,False,True,False,False,41.4389115,2.1662667,Barcelona,La Guineueta,False,,5,rent,95.0,10.0,27037419,garage,Barcelona,True,"La Guineueta, Barcelona","Garaje en paseo de Fabra i Puig, 484",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/f2/fc/184669051.jpg,https://www.idealista.com/inmueble/27037419/,"['Plaza para coche grande', '10 m²', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Alarma ', ' Cámaras de seguridad ']"
2144,"rambla La, 88",es,sedanCar,garage,351,Ciutat Vella,False,,,False,False,True,False,False,41.3819452,2.1730849,Barcelona,El Gòtic,False,,6,rent,99.0,,35328032,garage,Barcelona,True,"El Gòtic, Barcelona","Garaje en rambla La, 88",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/63/94/178636508.jpg,https://www.idealista.com/inmueble/35328032/,"['Plaza para coche grande', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Alarma ', ' Cámaras de seguridad ', ' Personal de seguridad ']"
2145,"calle del mestre joan corrales, 60",es,sedanCar,garage,7311,,False,,,False,False,True,False,False,41.3723216,2.0874316000000004,Esplugues de Llobregat,,False,,3,rent,60.0,5.0,34098266,garage,Barcelona,True,Esplugues de Llobregat,"Garaje en calle del mestre joan corrales, 60",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/e9/98/158239123.jpg,https://www.idealista.com/inmueble/34098266/,"['Plaza para coche grande', '12 m²', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Cámaras de seguridad ']"
2146,plaza de la dona s/n,es,sedanCar,garage,7419,Artigas - Llefià,False,,,False,False,False,False,False,41.4397813,2.2244048,Badalona,,False,,5,rent,70.0,,33855808,garage,Barcelona,True,"Artigas - Llefià, Badalona",Garaje en plaza de la dona s/n,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/e4/5d/19/153852798.jpg,https://www.idealista.com/inmueble/33855808/,"['Plaza para coche grande', 'Cubierta']"
2147,"calle Balmes, 52 -60",es,carAndMotorcycle,garage,14018,,False,,,False,False,True,False,False,41.39925,2.0064,Sant Vicenç Dels Horts,,False,,5,rent,30.0,,28934073,garage,Barcelona,True,Sant Vicenç Dels Horts,"Garaje en calle Balmes, 52 -60",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/40/bd/77823431.jpg,https://www.idealista.com/inmueble/28934073/,"['Plaza para coche y moto', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Cámaras de seguridad ']"
2148,"calle la Rambla, 88",es,compactCar,garage,372,Ciutat Vella,False,,,False,False,True,False,False,41.3817707,2.172891,Barcelona,El Gòtic,False,,3,rent,125.0,,33539997,garage,Barcelona,True,"El Gòtic, Barcelona","Garaje en calle la Rambla, 88",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/70/60/45116057.jpg,https://www.idealista.com/inmueble/33539997/,"['Plaza para coche pequeño', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Alarma ', ' Cámaras de seguridad ', ' Personal de seguridad ']"
2149,"calle de mallorca, 437",es,compactCar,garage,2265,Eixample,False,,,False,False,False,False,False,41.4052533,2.1774363,Barcelona,La Sagrada Família,False,,5,rent,90.0,,33495069,garage,Barcelona,True,"La Sagrada Família, Barcelona","Garaje en calle de mallorca, 437",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/21/83/14/576393050.jpg,https://www.idealista.com/inmueble/33495069/,"['Plaza para coche pequeño', ' Puerta automática de garaje ', ' Cámaras de seguridad ']"
2150,"calle de vilamarí, 104",es,motorcycle,garage,2196,Eixample,False,,,False,False,False,False,False,41.3800679,2.1479396,Barcelona,La Nova Esquerra de l'Eixample,False,,3,rent,30.0,,32493535,garage,Barcelona,True,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en calle de vilamarí, 104",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/c0/9d/190750956.jpg,https://www.idealista.com/inmueble/32493535/,"['Plaza para moto', 'Cubierta', ' Puerta automática de garaje ', ' Cámaras de seguridad ']"
2151,"grup sant jordi, 1",es,carAndMotorcycle,garage,14789,Parc Empresarial,False,,,False,False,False,False,False,41.3153588,2.0225162,Viladecans,,False,,4,rent,55.0,,32246590,garage,Barcelona,True,"Parc Empresarial, Viladecans","Garaje en grup sant jordi, 1",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/af/27/128956823.jpg,https://www.idealista.com/inmueble/32246590/,"['Plaza para coche y moto', ' Puerta automática de garaje ']"
